rank,ticker,name,quote_type,currency,market_cap,price,sector,industry
1,ORCL,Oracle Corporation,EQUITY,USD,331225366528,114.99,Technology,Software - Infrastructure
2,PLTR,Palantir Technologies Inc.,EQUITY,USD,294677577728,122.92,Technology,Software - Infrastructure
3,PANW,"Palo Alto Networks, Inc.",EQUITY,USD,263888863232,323.79,Technology,Software - Infrastructure
4,SAP,SAP SE,EQUITY,USD,188629172224,160.0,Technology,Software - Application
5,CRWD,"CrowdStrike Holdings, Inc.",EQUITY,USD,186626555904,183.28,Technology,Software - Infrastructure
6,SHOP,Shopify Inc.,EQUITY,USD,147608223744,113.75,Technology,Software - Application
7,CRM,"Salesforce, Inc.",EQUITY,USD,134037544960,163.66,Technology,Software - Application
8,NOW,"ServiceNow, Inc.",EQUITY,USD,102124888064,98.78,Technology,Software - Application
9,NET,"Cloudflare, Inc.",EQUITY,USD,93047398400,262.15,Technology,Software - Infrastructure
10,SNOW,Snowflake Inc.,EQUITY,USD,92909592576,268.06,Technology,Software - Application
11,ADBE,Adobe Inc.,EQUITY,USD,89481224192,225.11,Technology,Software - Application
12,DDOG,"Datadog, Inc.",EQUITY,USD,87872331776,246.86,Technology,Software - Application
13,INTU,Intuit Inc.,EQUITY,USD,81057210368,296.33,Technology,Software - Application
14,WDAY,"Workday, Inc.",EQUITY,USD,33425389568,135.34,Technology,Software - Application
15,VEEV,Veeva Systems Inc.,EQUITY,USD,30253441024,186.24,Healthcare,Health Information Services
16,ZM,"Zoom Communications, Inc.",EQUITY,USD,25801502720,87.99,Technology,Software - Application
17,OKTA,"Okta, Inc.",EQUITY,USD,24072318976,138.5,Technology,Software - Infrastructure
18,MDB,"MongoDB, Inc.",EQUITY,USD,23986409472,298.22,Technology,Software - Infrastructure
19,ZS,"Zscaler, Inc.",EQUITY,USD,23014500352,142.32,Technology,Software - Infrastructure
20,TEAM,Atlassian Corporation,EQUITY,USD,22047350784,86.88,Technology,Software - Application
21,HUBS,"HubSpot, Inc.",EQUITY,USD,10488464384,204.89,Technology,Software - Application
22,DOCU,"DocuSign, Inc.",EQUITY,USD,9631245312,50.44,Technology,Software - Application
23,ESTC,Elastic N.V.,EQUITY,USD,6099881984,58.68,Technology,Software - Application
24,PATH,"UiPath, Inc.",EQUITY,USD,5616423424,10.84,Technology,Software - Infrastructure
25,GTLB,GitLab Inc.,EQUITY,USD,5283192320,31.28,Technology,Software - Infrastructure
