rank,ticker,name,quote_type,currency,market_cap,price,sector,industry
1,ORCL,Oracle Corporation,EQUITY,USD,430486552576,149.68,Technology,Software - Infrastructure
2,PLTR,Palantir Technologies Inc.,EQUITY,USD,360377679872,150.68,Technology,Software - Infrastructure
3,SAP,SAP SE,EQUITY,USD,206724628480,175.8,Technology,Software - Application
4,CRM,"Salesforce, Inc.",EQUITY,USD,183071064064,195.38,Technology,Software - Application
5,SHOP,Shopify Inc.,EQUITY,USD,152407670784,116.78,Technology,Software - Application
6,PANW,"Palo Alto Networks, Inc.",EQUITY,USD,132967194624,162.95,Technology,Software - Infrastructure
7,INTU,Intuit Inc.,EQUITY,USD,126770536448,455.56,Technology,Software - Application
8,NOW,"ServiceNow, Inc.",EQUITY,USD,116466679808,110.38,Technology,Software - Application
9,CRWD,"CrowdStrike Holdings, Inc.",EQUITY,USD,103728168960,409.0,Technology,Software - Infrastructure
10,ADBE,Adobe Inc.,EQUITY,USD,101865570304,248.15,Technology,Software - Application
11,NET,"Cloudflare, Inc.",EQUITY,USD,75823595520,215.42,Technology,Software - Infrastructure
12,SNOW,Snowflake Inc.,EQUITY,USD,57496444928,168.02,Technology,Software - Application
13,DDOG,"Datadog, Inc.",EQUITY,USD,44259725312,125.08,Technology,Software - Application
14,WDAY,"Workday, Inc.",EQUITY,USD,35757481984,135.96,Technology,Software - Application
15,VEEV,Veeva Systems Inc.,EQUITY,USD,30257768448,184.07,Healthcare,Health Information Services
16,ZS,"Zscaler, Inc.",EQUITY,USD,24354967552,151.47,Technology,Software - Infrastructure
17,ZM,"Zoom Communications, Inc.",EQUITY,USD,22684295168,76.61,Technology,Software - Application
18,MDB,"MongoDB, Inc.",EQUITY,USD,21256271872,261.16,Technology,Software - Infrastructure
19,TEAM,Atlassian Corporation,EQUITY,USD,19445852160,73.73,Technology,Software - Application
20,OKTA,"Okta, Inc.",EQUITY,USD,13896622080,78.41,Technology,Software - Infrastructure
21,HUBS,"HubSpot, Inc.",EQUITY,USD,13649777664,258.81,Technology,Software - Application
22,CFLT,"Confluent, Inc.",EQUITY,USD,11133729792,30.99,Technology,Software - Infrastructure
23,DOCU,"DocuSign, Inc.",EQUITY,USD,9182831616,47.23,Technology,Software - Application
24,PATH,"UiPath, Inc.",EQUITY,USD,6449081344,12.06,Technology,Software - Infrastructure
25,ESTC,Elastic N.V.,EQUITY,USD,5617423872,53.31,Technology,Software - Application
26,GTLB,GitLab Inc.,EQUITY,USD,3785436928,22.25,Technology,Software - Infrastructure
